会社,証券コード,時価総額,PER,前日比 (%),年初来 (%),5年前比 (%),,,
"Glucose Health, Inc.",GLUC,640888.71,,-1.571,17.499999999999986,76.24999999999997,,5141,640888.71
Regen BioPharma Inc,RGBP,634771.456,,,0.1422475106685539,-6.133333333,,5142,634771.456
"Springs Rejuvenation, Inc.",NREG,633970.9400000001,,61.29,-41.17647059,150,,5143,633970.94
QUEST PATENT RESEARCH CORP,QPRC,619841.8612500001,0.12,,2.4229074889867945,-85.52303861,,5144,619841.8613
Synergy Empire Ltd,SHMY,615102.5,0.78,,,,,5145,615102.5
"IIOT-OXYS, Inc.",ITOX,610516.8223,,10,37.5,-99.04347826,,5146,610516.8223
GROOVE BOTANICALS INC.,GRVE,602394.9262,,,-38.18849449,-75.95238095,,5147,602394.9262
SYBLEU Inc,SYBE,583742.06,,,,,,5148,583742.06
"Natural Resource Holdings, Inc.",NRHI,582408.882,,,,Infinity,,5149,582408.882
Asset Entities Inc.,ASST,580625,,-1.17,-5.300713558,,,5150,580625
"Electriq Power Holdings, Inc.",ELIQ,571199.4395999999,,-39.415,-95.69133858,,,5151,571199.4396
"Firsthand Technology Value Fund, Inc.",SVVC,551444.48,0.64,30.293,29.87012987012986,-98.80774963,,5152,551444.48
"Emmaus Life Sciences, Inc.",EMMA,549243.9106,,-38.571,1.176470588,-99.55670103,,5153,549243.9106
"Electronic Servitor Publication Network, Inc.",XESP,547280.01,,,,,,5154,547280.01
"C-Bond Systems, Inc",CBNT,536671.5813,,20,28.571428571428555,-98.5483871,,5155,536671.5813
"U.S. Lighting Group, Inc.",USLG,533526.7213,,18.75,18.75,-99.47163515,,5156,533526.7213
iWallet Corp,IWAL,532534.8783,,4.667,91.46341463414632,220.4081632653061,,5157,532534.8783
Omnitek Engineering Corp,OMTK,531364.6494,,,17.872544321993303,-59.67213115,,5158,531364.6494
"Blue Line Protection Group, Inc.",BLPG,527514.2074,4.23,,3.295638126009706,42.088888888888874,,5159,527514.2074
"Sacks Parente Golf, Inc.",SPGC,521387.64720000006,,-3.285,-31.98380567,,,5160,521387.6472
"AXIM BIOTECHNOLOGIES, INC.",AXIM,513330.0008,,-10.526,-10.52631579,-99.57574245,,5161,513330.0008
"RED METAL RESOURCES, LTD.",RMESF,506981.49840000004,,,,-78.97435897,,5162,506981.4984
Hi-Great Group Holding Co,HIGR,500000,,,,-99.9122807,,5163,500000
"AiXin Life International, Inc.",AIXN,499996.84,,,9.890109890109883,-99.82014388,,5164,499996.84
"Freeze Tag, Inc.",FRZT,495370.4118,,-25,-7.56302521,-60.94674556,,5165,495370.4118
"Samsara Luggage, Inc.",SAML,491580.3823,,-14.815,-47.72727273,-99.99413265,,5166,491580.3823
"VISIUM TECHNOLOGIES, INC.",VISM,484789.19800000003,0.13,-6.977,33.333333333333314,-99.90740741,,5167,484789.198
"Greater Cannabis Company, Inc.",GCAN,482783.06159999996,,,49.99999999999997,-98.27089337,,5168,482783.0616
TELKONET INC,TKOI,478739.6512,,14.286,14.285714285714306,-97.11269512,,5169,478739.6512
"PANACEA LIFE SCIENCES HOLDINGS, INC.",PLSH,476424.504,,,7.999999999999986,-99.77040816,,5170,476424.504
"Harbor Custom Development, Inc.",HCDI,463535.07800000004,,-37.618,-97.31588886,,,5171,463535.078
Cosmos Group Holdings Inc.,COSG,458597.3082,,,9900.000000000002,-99.99888765,,5172,458597.3082
MANHATTAN SCIENTIFICS INC,MHTX,447424.85120000003,,,33.33333333333334,-94.34628975,,5173,447424.8512
"Aclarion, Inc.",ACON,441238.0257,,-6,-70.625,,,5174,441238.0257
"Video River Networks, Inc.",NIHK,437689.19279999996,0.33,,-11.11111111,-42.85714286,,5175,437689.1928
"Grapefruit USA, Inc",GPFT,430441.311,,-7.692,,-99.24906133,,5176,430441.311
UNICO AMERICAN CORP,UNAM,430224.38930000004,,,24.76923076923076,-98.85369405,,5177,430224.3893
SATIVUS TECH CORP.,SATT,429988.24199999997,,,-21.53846154,-90.00979432,,5178,429988.242
Goliath Film & Media Holdings,GFMH,429401.59352999995,22.42,-6.364,18.84615384615384,-42.77777778,,5179,429401.5935
NetBrands Corp.,NBND,428523.131,,26.667,-26.92307692,Infinity,,5180,428523.131
AQUA POWER SYSTEMS INC.,APSI,428384.082,,6.41,24.593445083812853,729.9999999999999,,5181,428384.082
"Glucotrack, Inc.",GCTK,425975.5188,,-6.582,-80.21447721,-99.81076923,,5182,425975.5188
"Sunstock, Inc.",SSOK,425351.2879,,,-31.60529716,8370,,5183,425351.2879
CoJax Oil & Gas Corp,CJAX,419959.17,,,-98.60465116,,,5184,419959.17
NovelStem International Corp.,NSTM,417245.1275,,,14.102564102564102,-90.11111111,,5185,417245.1275
"Ecomax, Inc",EMAX,416667.64999999997,,,-13.36633663,-72,,5186,416667.65
"Appreciate Holdings, Inc.",SFR,415150,,,-93.72173913,,,5187,415150
Kemiao Garment Holding Group,KMGH,404635.7142,,,,-99.92230769,,5188,404635.7142
ALKALINE WATER Co INC,WTER,404234.3655,,-4.872,5.999999999999986,-99.85189621,,5189,404234.3655
Lode-Star Mining Inc.,LSMG,399093.5586,,,,-95.54054054,,5190,399093.5586
AS-IP TECH INC,IPTK,394076.02499999997,,,,-92.82868526,,5191,394076.025
Star Alliance International Corp.,STAL,392602.2654,,50,-20,Infinity,,5192,392602.2654
GlobeStar Therapeutics Corp,GSTC,372331.70849999995,,,20,-91.66666667,,5193,372331.7085
New Momentum Corp.,NNAX,371637.8361,,-10,-10,-99.859375,,5194,371637.8361
NaturalShrimp Inc,SHMP,370881.0255,,-50,-90.90909091,-99.68186638,,5195,370881.0255
"KONA GOLD BEVERAGE, INC.",KGKG,367996.8629,,-25,49.99999999999997,-99.75186104,,5196,367996.8629
"Trans American Aquaculture, Inc",GRPS,367988.5263,,,25,-87.5,,5197,367988.5263
Aerkomm Inc.,AKOM,367052.26,,,,-99.9,,5198,367052.26
Sun Pacific Holding Corp.,SNPW,365607.5006,,,2.7397260273972677,-80.26315789,,5199,365607.5006
NON INVASIVE MONITORING SYSTEMS INC,NIMU,356064.5065,,,,-94.3902439,,5200,356064.5065
ELECTRONIC SYSTEMS TECHNOLOGY INC,ELST,346255.14,,,-30,-83.44370861,,5201,346255.14
"FEDERATED HERMES, INC.",FHI,343710,,-0.157,-7.102894673,19.128005459362925,,5202,343710
"Global Arena Holding, Inc.",GAHC,339070.2452,,,,-99.16666667,,5203,339070.2452
"PaxMedica, Inc.",PXMD,337254.27,,,-49.75688817,,,5204,337254.27
"Fuse Science, Inc.",DROP,336000,,9.091,-12.5,154.54545454545453,,5205,336000
Jacksam Corp,JKSM,333639.1986,,,-6.315789474,-98.38181818,,5206,333639.1986
"Innovative Payment Solutions, Inc.",IPSI,329673.4496,,-15.181,-71.26530612,-98.93333333,,5207,329673.4496
Kisses From Italy Inc.,KITL,326200.08,,,33.33333333333334,-99.68,,5208,326200.08
"MESO NUMISMATICS, INC.",MSSV,323542.388,,-2.985,256.16438356164383,-7.142857143,,5209,323542.388
Madison Technologies Inc.,MDEX,320619.04860000004,,,,-99.6,,5210,320619.0486
"CorEnergy Infrastructure Trust, Inc.",CORR,317544.3612,,-91.847,-94.34285714,-99.94537931,,5211,317544.3612
Rainmaker Worldwide Inc.,RAKR,316797.7699,,-11.944,74.17582417582415,-99.70484171,,5212,316797.7699
Data Call Technologies,DCLT,314997.03,,,66.66666666666669,-25.92592593,,5213,314997.03
SHARING SERVICES GLOBAL Corp,SHRG,309652,,,,-99.20634921,,5214,309652
"LiveWire Ergogenics, Inc.",LVVV,307597.0751,,16.667,16.66666666666667,-91.02564103,,5215,307597.0751
"Better For You Wellness, Inc.",BFYW,304682.9676,,20,33.333333333333314,-85.36585366,,5216,304682.9676
MYMETICS CORP,MYMX,303757.62200000003,,,,-99.99842767,,5217,303757.622
"C2E ENERGY, INC.",OOGI,301193.2191,,,,-93.13636364,,5218,301193.2191
"VIZCONNECT, INC.",VIZC,296569.92360000004,,,,300,,5219,296569.9236
iCoreConnect Inc.,ICCRW,296181.705,,,,,,5220,296181.705
CONTRAFECT Corp,CFRX,290100.1613,,-16.615,-45.8,-99.99246975,,5221,290100.1613
"CITRINE GLOBAL, CORP.",CTGL,289711.2117,,,,-98.75,,5222,289711.2117
"TFF Pharmaceuticals, Inc.",TFFP,288797.66500000004,,,,-99.95047619,,5223,288797.665
FLEXPOINT SENSOR SYSTEMS INC,FLXT,288781.5002,,-0.433,-11.53846154,-98.05579036,,5224,288781.5002
Lowell Farms Inc.,LOWLF,286764.4858,0.01,,43.636363636363654,-99.77512098,,5225,286764.4858
"MGT CAPITAL INVESTMENTS, INC.",MGTI,282951.2709,,50,,-98.63636364,,5226,282951.2709
CNBX Pharmaceuticals Inc.,CNBX,280002.168,,,21.62162162,-99.98023715,,5227,280002.168
"ESPORTS ENTERTAINMENT GROUP, INC.",GMBL,276181.18,,,4.782608695652172,-99.99989144,,5228,276181.18
"Real Brands, Inc.",RLBD,269064.0226,0.37,,,-99.54545455,,5229,269064.0226
DLT Resolution Inc.,DLTI,265219.266,,,-40,-99.5862069,,5230,265219.266
RespireRx Pharmaceuticals Inc.,RSPI,255793.0529,,,-12.5,-99.93,,5231,255793.0529
GIVEMEPOWER CORP,GMPW,249618.9828,,-34.256,-19.14893617,-86.74418605,,5232,249618.9828
MCX Technologies Corp,MCCX,245113.896,,,,-85,,5233,245113.896
Genufood Energy Enzymes Corp.,GFOO,242670.01229999997,,,49.99999999999997,-99.25,,5234,242670.0123
"GEX MANAGEMENT, INC.",GXXM,240560.9162,,,,-99,,5235,240560.9162
Waitr Holdings Inc.,ASAP,236771.58179999999,,-79.122,-76.86300463,-99.99303586,,5236,236771.5818
"Manuka, Inc.",MNKA,235271.2089,,,,-95.4248366,,5237,235271.2089
Emo Capital Corp.,NUVI,230750,,,-67.33668342,-7.142857143,,5238,230750
REPUBLIC FIRST BANCORP INC,FRBK,223522.57200000001,,,-88.33333333,-99.91293532,,5239,223522.572
"Mike the Pike Productions, Inc.",MIKP,222700,,,,,,5240,222700
ADVANCED OXYGEN TECHNOLOGIES INC,AOXY,210748.48,50.24,,,-49.56658786,,5241,210748.48
Inspirato Inc,ISPO,209582.44559999998,,9.219,110.54216867469879,,,5242,209582.4456
VERITEC INC,VRTC,203683.83570000003,,,-65.82914573,-89.8,,5243,203683.8357
Cyber Apps World,CYAP,203666.72,73.73885590152064,,-42.85714286,-99.85060691,,5244,203666.72
Business Warrior Corp,BZWR,202784.7092,,,-33.33333333,-98.38709677,,5245,202784.7092
Golden Star Enterprises Ltd.,GSPT,201838.10194999998,,11.538,-79.40340909,-96.375,,5246,201838.1019
TEMIR CORP.,TMRR,200765.46,,,,-99.72727273,,5247,200765.46
"Pure Harvest Corporate Group, Inc.",PHCG,198875.9668,,,21.739130434782624,-99.45098039,,5248,198875.9668
"Propanc Biopharma, Inc.",PPCB,197474.7958,,25,25,-99.99999991,,5249,197474.7958
"Vintage Wine Estates, Inc.",VWE,196767.1959,,-2.941,-99.3430221,,,5250,196767.1959
CanaQuest Medical Corp.,CANQF,195188.5,,-26.199,,-92.85714286,,5251,195188.5
"Mondee Holdings, Inc.",MOND,192315.4926,,,-93.88888889,,,5252,192315.4926
MULLEN AUTOMOTIVE INC.,MULN,192276.2809,,-0.725,-60.08333333,-99.99999428,,5253,192276.2809
"WEARABLE HEALTH SOLUTIONS, INC.",WHSI,182670.51080000002,,,,-99.34318555,,5254,182670.5108
"Electromedical Technologies, Inc",EMED,171007.8186,,,-50,-99.98019998,,5255,171007.8186
"Veritas Farms, Inc.",VFRM,163879.87,,,25,-99.89690722,,5256,163879.87
"Namliong SkyCosmos, Inc.",NLSC,163242.2943,,,,-98.89,,5257,163242.2943
"Flowerkist Skin Care & Cosmetics, Inc.",FKST,162765,,,101.61030180255736,-58.33333333,,5258,162765
"Evergreen Sustainable Enterprises, Inc.",EGSE,158555.6028,,,,-99.76666667,,5259,158555.6028
PRESSURE BIOSCIENCES INC,PBIO,149517.188,,,14.285714285714278,-99.5,,5260,149517.188
"Bellerophon Therapeutics, Inc.",BLPH,146791.776,,,-67.56756757,-99.75757576,,5261,146791.776
Capstone Technologies Group Inc.,CATG,140324.93533333333,,,-2.777777778,-76.66666667,,5262,140324.9353
"Healthcare Solutions Management Group, Inc.",HSMD,138321.957,,,,-99.97254005,,5263,138321.957
"NexImmune, Inc.",NEXI,138072.429,,-29.286,-13.95045632,,,5264,138072.429
"P2 Solar, Inc.",PTOS,135893.026,,-27.273,-31.03448276,-4.761904762,,5265,135893.026
SMG Industries Inc.,SMGI,134027.41,,,150,-99.83443709,,5266,134027.41
"ENDONOVO THERAPEUTICS, INC.",ENDV,127500.6388,,,,-99.96923077,,5267,127500.6388
"Mobile Global Esports, Inc.",MGAM,127419.018,,,71.42857142857142,,,5268,127419.018
Northern Star Investment Corp. II,NSTB,117820.51000000001,,9900,,,,5269,117820.51
"EESTech, Inc.",EESH,110796.782,,,,-99.27272727,,5270,110796.782
"ECO INNOVATION GROUP, INC.",ECOX,109628.3183,,,100,-99.66666667,,5271,109628.3183
"Iconic Brands, Inc.",ICNB,107936.138,,,99900.00000000001,-99.85815603,,5272,107936.138
Fuss Brands Corp.,FBDS,104995.42899999999,,,,111.53846153846155,,5273,104995.429
"Mycotopia Therapies, Inc.",TPIA,104840.8025,,-21.875,-48.83040936,-94.79166667,,5274,104840.8025
"Deep Green Waste & Recycling, Inc.",DGWR,104566.0892,0.27,-17,-29.66101695,-99.9890429,,5275,104566.0892
"WB Burgers Asia, Inc.",WBBA,101270.67970000001,,,,-98.93617021,,5276,101270.6797
Un Monde International Ltd.,ARMC,98049.5246,,,,-98.92142857,,5277,98049.5246
"INNERSCOPE HEARING TECHNOLOGIES, INC.",INND,97224.41049539999,,9.615,-38.04347826,-98.575,,5278,97224.4105
SinglePoint Inc.,SING,96078.52975,,-4.605,-29.61165049,-99.99999892,,5279,96078.52975
"POTASH AMERICA, INC.",PTAM,89174.99999999999,,-14.286,20,-93.5483871,,5280,89175
"Metavesco, Inc.",MVCO,86218.78199999999,,-7.143,52.94117647058826,-63.98891967,,5281,86218.782
"EBET, Inc.",EBET,82388.03099999999,,,450,,,5282,82388.031
"VERDE BIO HOLDINGS, INC.",VBHI,81978.7113,,,-18.18181818,-55,,5283,81978.7113
GRAND HAVANA INC.,GHAV,79334.5134,,,20,-98.7804878,,5284,79334.5134
"MAPTELLIGENT, INC.",MAPT,79262.74470000001,,,,-99.975,,5285,79262.7447
GOLDRICH MINING CO,GRMC,78623.8092,,,,-97.64705882,,5286,78623.8092
"A1 Group, Inc.",AWON,78586.99799999999,,-14.815,-20.68965517,-43.90243902,,5287,78586.998
"HIMALAYA TECHNOLOGIES, INC",HMLA,77856.6952,,,,-96.15384615,,5288,77856.6952
"TWINLAB CONSOLIDATED HOLDINGS, INC.",TLCC,77727.84989999999,,,-71.96261682,-99.5,,5289,77727.8499
"American Cannabis Company, Inc.",AMMJ,74320.36600000001,,,-60,-99.76470588,,5290,74320.366
"Digital Locations, Inc.",DLOC,73376.67050000001,,,-75,-99.77777778,,5291,73376.6705
"SMART FOR LIFE, INC.",SMFL,70907.28,,,-50.4950495,,,5292,70907.28
SCHMITT INDUSTRIES INC,SMIT,70085.6254,,,-16.00928074,-99.48137536,,5293,70085.6254
"VirExit Technologies, Inc.",VXIT,69185.5612,,-12.5,75,250,,5294,69185.5612
"Wellness Center USA, Inc.",WCUI,67999.7885,,,25,-98.33333333,,5295,67999.7885
"U.S. Stem Cell, Inc.",USRM,64150.731700000004,,,,-97.14285714,,5296,64150.7317
Arma Services Inc,ARMV,61200,,,,,,5297,61200
Cann American Corp.,CNNA,56886.5728,,,,-90.58823529,,5298,56886.5728
Hero Technologies Inc.,HENC,55269.2444,,,9900.000000000002,-99.09173479,,5299,55269.2444
"bowmo, Inc.",BOMO,54583.204000000005,,,-27.27272727,-99.95555556,,5300,54583.204
Presto Automation Inc.,PRST,52941.005000000005,,,-78.26086957,,,5301,52941.005
Innovation Pharmaceuticals Inc.,IPIX,51401.3755,,,,-99.85714286,,5302,51401.3755
"Starry Group Holdings, Inc.",STRYQ,47353,,,,,,5303,47353
Organic Agricultural Co Ltd,OGAA,46363.497,,,,Infinity,,5304,46363.497
"GRESHAM WORLDWIDE, INC.",GIGA,46266.495599999995,,,-94.71186441,-99.82087496,,5305,46266.4956
"Vaxxinity, Inc.",VAXX,45149.4208,,,-92,,,5306,45149.4208
"ZeroFox Holdings, Inc.",ZFOX,43397.52,,,31.034482758620697,,,5307,43397.52
"Cinemark Holdings, Inc.",CNK,43005,,0.315,-7.456423499,-11.40296663,,5308,43005
Advanced Biomedical Technologies Inc.,ABMT,42134.909999999996,,,,-99.4,,5309,42134.91
"ACRO BIOMEDICAL CO., LTD.",ACBM,42029.4,,,,-99.97777778,,5310,42029.4
"MOJO DATA SOLUTIONS, INC.",MJDS,41288.2897,,,,-97.30769231,,5311,41288.2897
SANGUI BIOTECH INTERNATIONAL INC,SGBI,40660.3684,,,,-98.0952381,,5312,40660.3684
"Data443 Risk Mitigation, Inc.",ATDS,40331.100000000006,,-43.15,-52.38095238,-99.99999894,,5313,40331.1
"THC Therapeutics, Inc.",THCT,40266.149,,,11.111111111111114,-99.62962963,,5314,40266.149
"BIOLASE, INC",BIOL,39849.08095,,-72.061,-98.45365419,-99.99929184,,5315,39849.08095
QUANTRX BIOMEDICAL CORP,QTXB,39348.2305,,,,-86.11111111,,5316,39348.2305
"Applied Minerals, Inc.",AMNL,39084.2696,,,9900.000000000002,-99.53735832,,5317,39084.2696
"DAYBREAK OIL & GAS, INC.",DBRM,38473.4902,,,,-98.55072464,,5318,38473.4902
Ocean Thermal Energy Corp,CPWR,36874.0938,,100,100,-99.71014493,,5319,36874.0938
"GPL Holdings, Inc.",GPLL,35257.0642,,,-66.66666667,,,5320,35257.0642
"BorrowMoney.com, Inc.",BWMY,34932.8,,,,-99.89690722,,5321,34932.8
Nascent Biotech Inc.,NBIO,34440.433000000005,,-99.545,-99.60474308,-99.86577181,,5322,34440.433
"Hempacco Co., Inc.",HPCO,32923.2456,,,181.48148148148147,,,5323,32923.2456
"Bantec, Inc.",BANT,32104.9524,,-14.286,-25,-99.9994,,5324,32104.9524
Assure Holdings Corp.,IONM,31340.54,,,-74.40491426,-99.99960175,,5325,31340.54
Sincerity Applied Materials Holdings Corp.,SINC,30767.28975,,-11.538,43.75,-99.8850115,,5326,30767.28975
"Empire Global Gaming, Inc.",EPGG,29800.100000000002,,,,-99.3006993,,5327,29800.1
"Hanjiao Group, Inc.",HJGP,29160.308999999997,,,,-99.9,,5328,29160.309
Healing Co Inc.,HLCO,29097.46,,,,-99.91111111,,5329,29097.46
"ARGENTUM 47, INC.",ARGQ,27628.754870750003,,,,-97.9673913,,5330,27628.75487
"Rapid Therapeutic Science Laboratories, Inc.",RTSL,27135.35662,,,137.5,-99.94933333,,5331,27135.35662
"DIEGO PELLICER WORLDWIDE, INC",DPWW,26133.2926,,,,-99.2,,5332,26133.2926
ATLANTICA INC,ALDA,26061.054,,,,-97.92197608,,5333,26061.054
"GoLogiq, Inc.",GOLQ,25254.5996,,,,,,5334,25254.5996
NovAccess Global Inc.,XSNX,24762.772800000002,,,-96,-99.93333333,,5335,24762.7728
Cannonau Corp.,CNNC,24181.5632,,,-90.90909091,-99.99954545,,5336,24181.5632
"Reynaldo's Mexican Food Company, Inc.",RYNL,23042.8468,,,,9900.000000000002,,5337,23042.8468
KID CASTLE EDUCATIONAL CORP,KDCE,22324.706000000002,0.02,,,-99.66666667,,5338,22324.706
"Quad M Solutions, Inc.",MMMM,21743.7033,,,,-99.99833333,,5339,21743.7033
"ROCKETFUEL BLOCKCHAIN, INC.",RKFL,21362.933999999997,,,-45.45454545,-99.98666667,,5340,21362.934
"CarbonMeta Technologies, Inc.",COWI,21244.08397,,-99,,,,5341,21244.08397
AMERICAN INTERNATIONAL HOLDINGS CORP.,AMIH,19500,,,,-99.99969697,,5342,19500
Sanwire Corp,SNWR,18669.2588,,33.333,14.285714285714306,-94.44444444,,5343,18669.2588
"Plandai Biotechnology, Inc.",PLPL,18653.123600000003,,9900,9900.000000000002,-83.33333333,,5344,18653.1236
"Lithium & Boron Technology, Inc.",LBTI,18598.637000000002,,,-50,-99.98214286,,5345,18598.637
eWELLNESS HEALTHCARE Corp,EWLL,18507.68363,,,,-99.999375,,5346,18507.68363
"STARGUIDE GROUP, INC.",STRG,18355.2,,,-92.52964796,,,5347,18355.2
AURI INC,AURI,18209.516,,100,,-98.36734694,,5348,18209.516
Innovation1 Biotech Inc.,IVBT,17976.1912,,,,-99.98917749,,5349,17976.1912
"IONIX TECHNOLOGY, INC.",IINX,17698.9156,,,,-99.99481865,,5350,17698.9156
AGRO CAPITAL MANAGEMENT CORP.,ACMB,17400,,,167.26057906458794,-99.70037453,,5351,17400
"Marijuana Co of America, Inc.",MCOA,16993.1528,,,,-99.99846154,,5352,16993.1528
Cuentas Inc.,CUEN,16380.348,,-71.429,-45.45454545,-99.95993322,,5353,16380.348
Advantego Corp,ADGO,16293.30345,,,,-99,,5354,16293.30345
Tribal Rides International Corp.,XNDA,15974.2,,,,Infinity,,5355,15974.2
Xalles Holdings Inc.,XALL,15507.5,,-28.571,11.111111111111114,-68.75,,5356,15507.5
Snoogoo Corp.,SGOO,15493.9701,,,,-90,,5357,15493.9701
"Regenicin, Inc.",RGIN,15348.305,,,,-99.35897436,,5358,15348.305
Community Redevelopment Inc.,CRDV,15152.0642,,,,-99.98,,5359,15152.0642
"Elys BMG Group, Inc.",ELYS,14977.752400000001,,,,-99.98945676,,5360,14977.7524
"Legacy Education Alliance, Inc.",LEAI,14514.809099999999,,,,-99.75020816,,5361,14514.8091
"Molecular Templates, Inc.",MTEM,13973.0968,,30,-93.5,-99.99875925,,5362,13973.0968
PRESIDENTIAL REALTY CORP,PDNLA,13718.523,,,,-48.33333333,,5363,13718.523
DAIS Corp,DLYT,13674.56707,,,,-99.94415891,,5364,13674.56707
Sino American Oil Co,OILY,13458.45,,,,-99.99438234,,5365,13458.45
GZ6G Technologies Corp.,GZIC,13395.6722,,,9900.000000000002,-99.98641304,,5366,13395.6722
"Vinco Ventures, Inc.",BBIG,12449.383,,-9.091,150,-99.99693721,,5367,12449.383
HEALTH ADVANCE INC.,HADV,12260,,11.111,-16.66666667,-91.14260407,,5368,12260
BOATIM INC.,BTIM,12087.6412,,,,Infinity,,5369,12087.6412
Northern Star Investment Corp. IV,NSTD,11999.999999999998,,,,,,5370,12000
"HUMANIGEN, INC",HGEN,11908.013500000001,,9900,-91.66666667,-99.99957609,,5371,11908.0135
"Ajia Innogroup Holdings, Ltd.",AJIA,10933.6,,,,-99.99666667,,5372,10933.6
Century Cobalt Corp.,CCOB,10436.1576,,,,-99.6,,5373,10436.1576
"ADVANCED CONTAINER TECHNOLOGIES, INC.",ACTX,10380.305,,,,-99.99830593,,5374,10380.305
"NAVIDEA BIOPHARMACEUTICALS, INC.",NAVB,10008.4385,,,,-99.99315068,,5375,10008.4385
UNIVERSAL GLOBAL HUB INC.,UGHB,9902.355000000001,,,,-99.97142857,,5376,9902.355
"Healthtech Solutions, Inc./UT",HLTT,9613.160600000001,,,,-99.50980392,,5377,9613.1606
BrewBilt Brewing Co,BRBL,9469.083427,,,,-99.99999998,,5378,9469.083427
"Evelo Biosciences, Inc.",EVLO,9465.48,,,,-99.99941038,,5379,9465.48
"MJ Harvest, Inc.",MJHI,9106.972,,,,-99.97647059,,5380,9106.972
HALLMARK FINANCIAL SERVICES INC,HALL,9092.41,,-50.495,-50,-99.9972752,,5381,9092.41
"Evil Empire Designs, Inc.",EVVL,8847.5487,,,,,,5382,8847.5487
DUO WORLD INC,DUUO,8837.5838,,,-50,-99.71428571,,5383,8837.5838
"MobileSmith, Inc.",MOSTQ,8516.847899999999,,,,-99.99381443,,5384,8516.8479
Northern Star Investment Corp. III,NSTC,8225.0916,,,-94,,,5385,8225.0916
"STARSTREAM ENTERTAINMENT, INC.",SSET,8142.750000000001,,9.466,45.83333333333334,-88.33333333,,5386,8142.75
"Clearday, Inc.",CLRD,7852.1433,,,,-99.99342733,,5387,7852.1433
"AMERICAN BATTERY MATERIALS, INC.",BLTH,7827.306064,,-34.4,2.499999999999986,-47.93650794,,5388,7827.306064
"XTREME FIGHTING CHAMPIONSHIPS, INC.",XFCI,7724.3073,,,,-99.99995455,,5389,7724.3073
"Telco Cuba, Inc.",SLDC,7297.461854000001,,13.333,,-66,,5390,7297.461854
"North America Frac Sand, Inc.",NAFS,7006.544800000001,,,,-99.35897436,,5391,7006.5448
Green Stream Holdings Inc.,GSFI,6541.760128999999,,,,-99.99986667,,5392,6541.760129
METRO ONE TELECOMMUNICATIONS INC,WOWI,6485.1972,,,1099.9999999999998,-99.94285714,,5393,6485.1972
COMSovereign Holding Corp.,COMS,6468.571199999999,,,84.61538461538461,-99.94444444,,5394,6468.5712
"BLOOMIOS, INC.",BLMS,6447.3246,,,,-99.95998399,,5395,6447.3246
"TPT GLOBAL TECH, INC.",TPTW,6401.839164999999,,,,-99.97368421,,5396,6401.839165
"THERALINK TECHNOLOGIES, INC.",THER,6151.499919,,,,-99.99933333,,5397,6151.499919
"Tempo Automation Holdings, Inc.",TMPO,6150.2078,,,-91.66666667,,,5398,6150.2078
